GEOID,name,total_population_17,total_population_25_over_17,median_income_17,median_home_value_17,educational_attainment_17,white_alone_17,black_alone_17,native_alone_17,asian_alone_17,native_hawaiian_pacific_islander_17,some_other_race_alone,two_or_more,hispanic_or_latino_17,city,metro_area,state,county,tract,total_population_00,white_alone_00,black_alone_00,native_alone_00,asian_alone_00,native_hawaiian_pacific_islander_00,hispanic_or_latino_00,total_population_25_over_00,median_income_00,median_home_value_00,educational_attainment_00
34003061100,"Census Tract 611, Bergen County, New Jersey",4504,3038.0,121327.0,654500.0,1971.0,4096.0,0.0,0.0,230.0,0.0,0.0,1.0,177.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 611,4566.796789999999,4212.663493,9.009909353,13.00319657,211.0805535,0.0,109.032605,3036.2076620000003,98319.91098,381429.5417,1679.6568940000002
34003046100,"Census Tract 461, Bergen County, New Jersey",4179,3074.0,63836.0,340800.0,1559.0,1659.0,144.0,0.0,803.0,0.0,12.0,0.0,1561.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 461,4054.0,2651.0,204.0,11.0,367.0,0.0,796.0,2960.0,55341.0,177400.0,804.0
34003043002,"Census Tract 430.02, Bergen County, New Jersey",4663,3385.0,94536.0,494000.0,1743.0,3723.0,131.0,10.0,127.0,0.0,0.0,31.0,641.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 430.02,4644.98414,4069.508722,58.15330614,11.85885113,162.6987356,0.0,341.77079110000005,3388.3699049999996,74384.32844,291296.99100000004,1511.060528
34003006100,"Census Tract 61, Bergen County, New Jersey",6928,5307.0,67566.0,442100.0,1980.0,3840.0,93.0,0.0,931.0,0.0,76.0,88.0,1900.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 61,6506.0,4630.0,78.0,5.0,818.0,1.0,886.0,4830.0,45272.0,202000.0,1364.0
34003011100,"Census Tract 111, Bergen County, New Jersey",4350,3161.0,71250.0,322300.0,889.0,1830.0,262.0,0.0,591.0,0.0,45.0,156.0,1466.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 111,4412.0,2924.0,130.0,12.0,510.0,0.0,774.0,3254.0,48125.0,182000.0,789.0
34003014000,"Census Tract 140, Bergen County, New Jersey",7668,5256.0,111536.0,465600.0,2216.0,5858.0,49.0,0.0,660.0,0.0,11.0,83.0,1007.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 140,7165.734184,6182.026367,50.77844238,8.96090126,582.4586182,0.0,330.5577087,5143.557617,74555.99914,260299.99800000002,2070.9638670000004
34003018100,"Census Tract 181, Bergen County, New Jersey",7218,5629.0,53424.0,343900.0,935.0,2170.0,90.0,47.0,142.0,0.0,41.0,239.0,4536.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 181,7015.0,3490.0,77.0,15.0,276.0,0.0,2820.0,4633.0,35427.0,188700.0,599.0
34003021300,"Census Tract 213, Bergen County, New Jersey",4471,3007.0,56637.0,323500.0,624.0,2979.0,63.0,0.0,106.0,0.0,0.0,186.0,1137.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 213,4261.0,3221.0,90.0,11.0,160.0,0.0,761.0,2956.0,44241.0,170300.0,403.0
34003022100,"Census Tract 221, Bergen County, New Jersey",3833,2494.0,139688.0,619500.0,1794.0,3146.0,60.0,0.0,371.0,0.0,0.0,8.0,248.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 221,4037.678307,3611.534071,142.3827126,7.022741985,186.86939109999997,2.0,79.83755231,2638.823873,100416.02900000001,334142.6109,1649.910957
34003023100,"Census Tract 231, Bergen County, New Jersey",3363,2258.0,55925.0,231300.0,653.0,683.0,574.0,61.0,324.0,0.0,15.0,106.0,1611.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 231,2988.0,814.0,636.0,15.0,335.0,0.0,1159.0,2149.0,42213.0,145700.0,623.0
34003025100,"Census Tract 251, Bergen County, New Jersey",6431,4439.0,78043.0,385200.0,1795.0,3698.0,194.0,52.0,1058.0,0.0,0.0,122.0,1359.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 251,5925.0,4544.0,152.0,7.0,560.0,1.0,619.0,4321.0,65120.0,217700.0,1460.0
34003028002,"Census Tract 280.02, Bergen County, New Jersey",3761,2622.0,98850.0,542200.0,1538.0,1762.0,116.0,0.0,1152.0,0.0,0.0,207.0,524.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 280.02,3770.0,2420.0,64.0,2.0,839.0,0.0,434.0,2618.0,84901.0,307300.0,1396.0
34003031100,"Census Tract 311, Bergen County, New Jersey",5969,4506.0,72245.0,374900.0,1944.0,3217.0,124.0,0.0,836.0,0.0,84.0,80.0,1628.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 311,4398.0,3478.0,15.0,7.0,401.0,0.0,415.0,3250.0,50152.0,192600.0,677.0
34003033100,"Census Tract 331, Bergen County, New Jersey",3625,2555.0,100524.0,374200.0,999.0,2214.0,75.0,7.0,411.0,0.0,0.0,154.0,764.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 331,3640.0,3015.0,56.0,9.0,195.0,0.0,349.0,2697.0,70064.0,194100.0,869.0
34003036200,"Census Tract 362, Bergen County, New Jersey",2783,1938.0,59700.0,336600.0,394.0,1553.0,0.0,0.0,229.0,0.0,0.0,156.0,845.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 362,2764.3148760000004,2151.8482050000002,26.09233607,5.017396651,191.5660602,0.0,349.7534088,1989.54747,50611.027219999996,160730.7745,264.0916128
34003037201,"Census Tract 372.01, Bergen County, New Jersey",3968,2765.0,123864.0,393800.0,1184.0,2316.0,31.0,0.0,915.0,0.0,0.0,82.0,624.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 372.01,4034.0,3047.0,52.0,4.0,605.0,0.0,320.0,2823.0,81877.0,223800.0,1034.0
34003042301,"Census Tract 423.01, Bergen County, New Jersey",4412,3129.0,96026.0,569800.0,1576.0,2689.0,46.0,7.0,1324.0,0.0,11.0,88.0,247.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 423.01,4443.0,3463.0,36.0,3.0,705.0,0.0,189.0,3193.0,79896.0,271100.0,1204.0
34003042400,"Census Tract 424, Bergen County, New Jersey",4635,3365.0,111250.0,584700.0,1761.0,2935.0,54.0,3.0,1127.0,0.0,61.0,73.0,382.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 424,4572.0,3492.0,41.0,3.0,823.0,0.0,194.0,3275.0,85846.0,291200.0,1412.0
34003052200,"Census Tract 522, Bergen County, New Jersey",6176,4668.0,96638.0,344000.0,1800.0,4213.0,131.0,0.0,850.0,0.0,0.0,97.0,885.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 522,5674.0,4699.0,136.0,9.0,363.0,0.0,436.0,4285.0,57888.0,199700.0,977.0
34003053100,"Census Tract 531, Bergen County, New Jersey",3248,2507.0,173333.0,1883500.0,1569.0,2156.0,282.0,0.0,568.0,0.0,18.0,82.0,142.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 531,3212.845586,2821.803178,28.02739491,3.008017989,251.71588250000002,0.0,82.29956532,2342.409138,134160.2408,967106.9405,1420.684267
34003054200,"Census Tract 542, Bergen County, New Jersey",4514,3180.0,64327.0,329100.0,1150.0,1162.0,1862.0,0.0,159.0,0.0,8.0,53.0,1270.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 542,4513.0,1594.0,2145.0,13.0,214.0,0.0,498.0,3051.0,52963.0,182600.0,1272.0
34003046300,"Census Tract 463, Bergen County, New Jersey",4740,3308.0,65195.0,292500.0,1367.0,1658.0,265.0,22.0,542.0,7.0,7.0,75.0,2164.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 463,4535.0,2815.0,178.0,8.0,433.0,0.0,1064.0,3205.0,47409.0,170600.0,811.0
34003055100,"Census Tract 551, Bergen County, New Jersey",7012,4238.0,207365.0,1050800.0,3440.0,4690.0,118.0,0.0,1374.0,0.0,0.0,211.0,619.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 551,6239.190312,5100.142525,70.00194096,9.00029483,759.0370994,0.0,241.00759190000002,4163.13287,132447.5467,594189.7465,2926.0665329999997
34003061200,"Census Tract 612, Bergen County, New Jersey",3537,2229.0,138494.0,816500.0,1442.0,3372.0,0.0,0.0,44.0,0.0,0.0,55.0,66.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 612,3251.0,3033.0,17.0,0.0,113.0,0.0,80.0,2199.0,116535.0,429400.0,1355.0
34003056200,"Census Tract 562, Bergen County, New Jersey",5155,3612.0,121579.0,454400.0,1865.0,3957.0,109.0,0.0,505.0,0.0,0.0,91.0,493.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 562,4944.531397,4399.803223,24.98752403,4.997505188,239.88023379999998,0.0,256.8717651,3419.2929689999996,75876.00213,247500.0017,1233.3842769999999
34003052100,"Census Tract 521, Bergen County, New Jersey",7900,5982.0,86469.0,375700.0,1709.0,6304.0,2.0,0.0,406.0,0.0,0.0,0.0,1188.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 521,7481.0,6701.0,46.0,6.0,303.0,0.0,389.0,5418.0,70365.0,202800.0,1469.0
34003054300,"Census Tract 543, Bergen County, New Jersey",6729,4038.0,183281.0,582800.0,3356.0,6151.0,321.0,0.0,97.0,0.0,0.0,14.0,146.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 543,7202.0,6223.0,494.0,1.0,213.0,0.0,232.0,4346.0,112533.0,306600.0,3256.0
34003059100,"Census Tract 591, Bergen County, New Jersey",5419,3918.0,90074.0,442000.0,1973.0,3377.0,420.0,0.0,446.0,0.0,0.0,50.0,1126.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 591,5080.802727,3783.457014,570.0694649000001,13.01225852,339.79680360000003,1.0,364.4522031,3775.0363880000004,55270.26861,229190.3986,1302.833079
34003060000,"Census Tract 600, Bergen County, New Jersey",8432,5990.0,101848.0,384700.0,2249.0,5765.0,224.0,0.0,1158.0,0.0,0.0,138.0,1147.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 600,7697.685279,6603.151855,68.90766907,12.98260403,422.43395999999996,0.0,562.246582,5632.452636999999,60858.99948,194399.9939,1560.908447
34003003401,"Census Tract 34.01, Bergen County, New Jersey",2836,1776.0,126750.0,379000.0,878.0,1653.0,113.0,0.0,525.0,0.0,0.0,18.0,527.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 34.01,2536.0,1662.0,107.0,6.0,424.0,0.0,317.0,1759.0,79032.0,189000.0,659.0
34003015400,"Census Tract 154, Bergen County, New Jersey",6649,5102.0,66342.0,299500.0,2287.0,1890.0,1313.0,48.0,1286.0,0.0,0.0,150.0,1980.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 154,5268.0,617.0,2047.0,4.0,264.0,0.0,2298.0,3506.0,35898.0,166300.0,490.0
34003017500,"Census Tract 175, Bergen County, New Jersey",8311,5793.0,98083.0,375300.0,2523.0,5276.0,171.0,9.0,1740.0,0.0,0.0,31.0,1084.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 175,7434.0,6214.0,80.0,11.0,593.0,0.0,506.0,5285.0,65754.0,205700.0,2000.0
34003019102,"Census Tract 191.02, Bergen County, New Jersey",3301,2457.0,77219.0,231700.0,1625.0,1395.0,41.0,13.0,1453.0,0.0,0.0,70.0,329.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 191.02,2932.0,1551.0,58.0,3.0,1076.0,0.0,218.0,2255.0,52500.0,95700.0,1123.0
34003021400,"Census Tract 214, Bergen County, New Jersey",4875,3266.0,47281.0,336900.0,742.0,2720.0,241.0,0.0,231.0,0.0,0.0,87.0,1596.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 214,4674.0,3390.0,232.0,17.0,167.0,0.0,829.0,3255.0,45475.0,195700.0,582.0
34003037100,"Census Tract 371, Bergen County, New Jersey",5738,3892.0,118381.0,405100.0,1630.0,4046.0,90.0,10.0,741.0,0.0,25.0,73.0,763.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 371,5443.0,4280.0,106.0,9.0,625.0,0.0,401.0,3761.0,73800.0,225200.0,1310.0
34003038100,"Census Tract 381, Bergen County, New Jersey",5738,4103.0,67312.0,323300.0,1392.0,3644.0,84.0,0.0,167.0,0.0,33.0,70.0,1740.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 381,5241.0,4444.0,12.0,7.0,302.0,0.0,439.0,3959.0,49148.0,194100.0,719.0
34003039100,"Census Tract 391, Bergen County, New Jersey",4294,2959.0,91532.0,432500.0,1296.0,3684.0,0.0,29.0,227.0,0.0,0.0,57.0,326.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 391,3765.0,3383.0,33.0,6.0,138.0,0.0,198.0,2645.0,76762.0,236700.0,1003.0
34003047200,"Census Tract 472, Bergen County, New Jersey",4422,2660.0,206792.0,914300.0,2256.0,3485.0,13.0,0.0,623.0,5.0,0.0,76.0,220.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 472,4273.0,3802.0,34.0,3.0,301.0,0.0,122.0,2718.0,136708.0,481600.0,2037.0
34003054500,"Census Tract 545, Bergen County, New Jersey",4796,3141.0,150089.0,425600.0,2345.0,2770.0,555.0,0.0,278.0,0.0,55.0,161.0,977.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 545,4728.0,3110.0,737.0,11.0,341.0,0.0,481.0,3228.0,89516.0,238200.0,1904.0
34003061400,"Census Tract 614, Bergen County, New Jersey",5276,3414.0,160278.0,680900.0,2307.0,4591.0,31.0,0.0,345.0,0.0,0.0,152.0,157.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 614,5029.0,4601.0,41.0,11.0,229.0,0.0,126.0,3327.0,92695.0,379600.0,1930.0
34003047400,"Census Tract 474, Bergen County, New Jersey",4857,3369.0,118958.0,732500.0,2397.0,3152.0,170.0,12.0,550.0,0.0,23.0,239.0,711.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 474,4963.321822999999,3837.466064,302.61730960000006,4.977258205,409.13061519999997,0.0,402.1624451,3463.1762700000004,75379.99837999999,346499.9965,2169.089111
34003037202,"Census Tract 372.02, Bergen County, New Jersey",7054,5214.0,71310.0,391900.0,2224.0,3646.0,422.0,49.0,1335.0,0.0,0.0,77.0,1554.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 372.02,6923.0,4681.0,277.0,19.0,1298.0,0.0,605.0,5269.0,47959.0,216000.0,1499.0
34003045100,"Census Tract 451, Bergen County, New Jersey",8654,5868.0,66938.0,452400.0,2011.0,3332.0,126.0,41.0,2583.0,0.0,54.0,116.0,2402.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 451,7926.0,5388.0,67.0,13.0,1375.0,0.0,1007.0,5630.0,53966.0,245300.0,1411.0
34003047500,"Census Tract 475, Bergen County, New Jersey",7173,4597.0,191471.0,663400.0,3628.0,5229.0,111.0,2.0,1059.0,0.0,0.0,149.0,623.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 475,6458.0,5592.0,51.0,2.0,653.0,0.0,159.0,4262.0,99082.0,320700.0,2577.0
34003049001,"Census Tract 490.01, Bergen County, New Jersey",4559,3072.0,169013.0,673700.0,2068.0,4081.0,0.0,0.0,321.0,0.0,0.0,40.0,117.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 490.01,4367.538949,3963.027481,24.23815346,11.01737743,273.6097323,0.0,93.65017247,2897.252314,120733.1316,380784.2185,1798.189662
34003023401,"Census Tract 234.01, Bergen County, New Jersey",3747,2668.0,72174.0,142700.0,1492.0,875.0,1079.0,56.0,1177.0,0.0,20.0,93.0,498.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 234.01,3586.0,1708.0,662.0,17.0,547.0,0.0,616.0,2812.0,51450.0,98700.0,1029.0
34003026200,"Census Tract 262, Bergen County, New Jersey",5697,3873.0,120398.0,533600.0,2061.0,4609.0,127.0,0.0,504.0,0.0,0.0,0.0,457.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 262,5590.0,4930.0,79.0,5.0,342.0,0.0,225.0,3833.0,87094.0,312100.0,1795.0
34003031300,"Census Tract 313, Bergen County, New Jersey",5049,3814.0,72711.0,356700.0,1031.0,3591.0,37.0,0.0,406.0,0.0,48.0,38.0,929.0,New York City,New York-Newark-Jersey City,NJ,Bergen County,Census Tract 313,4967.0,4263.0,40.0,4.0,162.0,0.0,447.0,3649.0,56496.0,194000.0,685.0
34013017600,"Census Tract 176, Essex County, New Jersey",4828,3231.0,55938.0,276400.0,771.0,1122.0,1951.0,19.0,138.0,0.0,36.0,18.0,1544.0,New York City,New York-Newark-Jersey City,NJ,Essex County,Census Tract 176,4636.0,1951.0,1479.0,8.0,336.0,0.0,766.0,3061.0,45743.0,148600.0,727.0
34013018600,"Census Tract 186, Essex County, New Jersey",4089,2461.0,34898.0,234100.0,414.0,121.0,1870.0,0.0,26.0,0.0,104.0,0.0,1968.0,New York City,New York-Newark-Jersey City,NJ,Essex County,Census Tract 186,4675.815597,570.3901977999999,2320.114014,16.8052578,85.01483154,0.0,1638.018311,2759.027832,29596.0001,90999.99732000001,345.00204469999994
34013016200,"Census Tract 162, Essex County, New Jersey",3320,2218.0,250001.0,721700.0,1976.0,2778.0,203.0,0.0,135.0,0.0,11.0,67.0,126.0,New York City,New York-Newark-Jersey City,NJ,Essex County,Census Tract 162,3450.235353,2809.632072,272.9512153,1.033311807,199.96445469999998,0.0,154.6034253,2311.499111,141908.7285,362889.6705,1667.305191
34013017100,"Census Tract 171, Essex County, New Jersey",2467,1533.0,37202.0,340000.0,440.0,224.0,1608.0,4.0,71.0,0.0,0.0,104.0,460.0,New York City,New York-Newark-Jersey City,NJ,Essex County,Census Tract 171,2573.0,249.0,2022.0,10.0,67.0,0.0,210.0,1638.0,39327.0,173200.0,296.0
34013011200,"Census Tract 112, Essex County, New Jersey",3076,2059.0,30683.0,215200.0,253.0,28.0,2828.0,0.0,22.0,0.0,0.0,51.0,147.0,New York City,New York-Newark-Jersey City,NJ,Essex County,Census Tract 112,3555.0,36.0,3355.0,12.0,11.0,1.0,130.0,2065.0,24350.0,134800.0,107.0
34013011600,"Census Tract 116, Essex County, New Jersey",3294,2092.0,40652.0,208500.0,347.0,18.0,3163.0,0.0,0.0,0.0,0.0,56.0,57.0,New York City,New York-Newark-Jersey City,NJ,Essex County,Census Tract 116,3140.0,12.0,3018.0,9.0,13.0,1.0,84.0,1762.0,34889.0,135700.0,220.0
34013004600,"Census Tract 46, Essex County, New Jersey",2700,1826.0,26897.0,217300.0,297.0,0.0,2689.0,0.0,0.0,0.0,0.0,11.0,0.0,New York City,New York-Newark-Jersey City,NJ,Essex County,Census Tract 46,3091.0,13.0,2914.0,2.0,95.0,0.0,62.0,1885.0,30000.0,130700.0,211.0
34013004802,"Census Tract 48.02, Essex County, New Jersey",3038,2333.0,13909.0,135300.0,99.0,98.0,2062.0,0.0,16.0,0.0,0.0,13.0,849.0,New York City,New York-Newark-Jersey City,NJ,Essex County,Census Tract 48.02,3529.000001,108.79868219999999,2411.44278,11.77112043,14.75134814,0.0,968.9592571000001,2473.786102,10233.97078,114549.9551,92.25404429
34013006400,"Census Tract 64, Essex County, New Jersey",1066,801.0,65000.0,205300.0,454.0,49.0,743.0,0.0,75.0,0.0,82.0,38.0,79.0,New York City,New York-Newark-Jersey City,NJ,Essex County,Census Tract 64,1706.0,55.0,1454.0,1.0,35.0,0.0,154.0,1100.0,56705.0,110400.0,325.0
34013006800,"Census Tract 68, Essex County, New Jersey",6138,3830.0,45426.0,347500.0,610.0,1282.0,1171.0,0.0,104.0,0.0,291.0,78.0,3212.0,New York City,New York-Newark-Jersey City,NJ,Essex County,Census Tract 68,3455.0,794.0,718.0,3.0,10.0,3.0,1712.0,1919.0,27445.0,176400.0,104.0
34013000400,"Census Tract 4, Essex County, New Jersey",1948,1327.0,41382.0,273800.0,192.0,310.0,83.0,0.0,42.0,0.0,127.0,8.0,1378.0,New York City,New York-Newark-Jersey City,NJ,Essex County,Census Tract 4,2052.363407,754.206892,108.94931840000001,3.016251702,92.88248181,0.0,1037.355491,1367.999749,31212.11443,140423.6965,130.9315283
34013002201,"Census Tract 22.01, Essex County, New Jersey",8736,5397.0,34028.0,239100.0,649.0,503.0,5036.0,0.0,910.0,0.0,137.0,207.0,1943.0,New York City,New York-Newark-Jersey City,NJ,Essex County,Census Tract 22.01,7503.06097,1516.761543,3742.299557,25.99880076,967.6392732,0.06856728299999999,1158.3779650000001,4780.120975,28290.153339999997,145539.5919,1158.7088130000002
34013004900,"Census Tract 49, Essex County, New Jersey",3449,2209.0,33170.0,263100.0,242.0,10.0,3118.0,0.0,37.0,0.0,0.0,48.0,236.0,New York City,New York-Newark-Jersey City,NJ,Essex County,Census Tract 49,4302.0,22.0,4073.0,5.0,13.0,0.0,173.0,2623.0,27296.0,110900.0,266.0
34013007501,"Census Tract 75.01, Essex County, New Jersey",4689,3083.0,24486.0,310200.0,425.0,1308.0,439.0,0.0,0.0,0.0,263.0,126.0,2553.0,New York City,New York-Newark-Jersey City,NJ,Essex County,Census Tract 75.01,4207.0,1193.0,730.0,4.0,28.0,2.0,2016.0,2561.0,26000.0,152700.0,146.0
34013009500,"Census Tract 95, Essex County, New Jersey",5816,3996.0,35716.0,299000.0,698.0,484.0,770.0,19.0,91.0,0.0,15.0,50.0,4406.0,New York City,New York-Newark-Jersey City,NJ,Essex County,Census Tract 95,6600.0,986.0,861.0,18.0,104.0,1.0,4549.0,4108.0,31713.0,181500.0,579.0
34013012000,"Census Tract 120, Essex County, New Jersey",6564,4203.0,48009.0,170600.0,699.0,97.0,5854.0,5.0,234.0,0.0,0.0,0.0,374.0,New York City,New York-Newark-Jersey City,NJ,Essex County,Census Tract 120,6388.247616,644.0179473999999,4927.120502000001,15.9628092,253.39394249999998,0.000500857,505.8292281,4103.5169240000005,45123.28358,123819.5642,822.2409572
34013012800,"Census Tract 128, Essex County, New Jersey",3274,2178.0,51831.0,170500.0,360.0,231.0,2639.0,15.0,17.0,0.0,0.0,224.0,148.0,New York City,New York-Newark-Jersey City,NJ,Essex County,Census Tract 128,3631.0,185.0,3032.0,7.0,28.0,0.0,355.0,2253.0,43438.0,119900.0,235.0
34013013200,"Census Tract 132, Essex County, New Jersey",2302,1220.0,22034.0,150500.0,151.0,31.0,2193.0,0.0,10.0,0.0,0.0,28.0,40.0,New York City,New York-Newark-Jersey City,NJ,Essex County,Census Tract 132,3497.4466469999998,47.68288207,3162.185463,6.0,11.10926113,0.0,266.4690409,2046.1740260000001,26325.682080000002,139874.8891,178.36576409999998
34013013300,"Census Tract 133, Essex County, New Jersey",3518,1878.0,28704.0,155100.0,214.0,6.0,3117.0,0.0,22.0,0.0,10.0,39.0,324.0,New York City,New York-Newark-Jersey City,NJ,Essex County,Census Tract 133,4054.8434869999996,123.7120825,3515.4429990000003,4.984654694,9.00549192,0.0,385.7569206,2272.083315,24705.09935,118584.1994,116.032675
34013015800,"Census Tract 158, Essex County, New Jersey",4032,2784.0,64000.0,311300.0,966.0,1281.0,701.0,0.0,376.0,0.0,10.0,37.0,1627.0,New York City,New York-Newark-Jersey City,NJ,Essex County,Census Tract 158,4182.0,2321.0,487.0,10.0,440.0,0.0,856.0,2987.0,50599.0,153300.0,712.0
