GEOID,name,total_population_17,white_alone_17,black_alone_17,native_alone_17,asian_alone_17,native_hawaiian_pacific_islander_17,hispanic_or_latino_17,city,gentrified,pct_white_alone_change,pct_black_alone_change,pct_native_alone_change,pct_asian_alone_change,pct_hispanic_or_latino_change,pct_native_hawaiian_pacific_islander_change,INTPTLAT,INTPTLON
13121007706,"Census Tract 77.06, Fulton County, Georgia",9593,187.0,9100.0,141.0,0.0,0.0,138.0,Atlanta,True,-0.002,-2.174,1.342,-0.18,0.772,0.0,+33.6716245,-084.5225112
13121007802,"Census Tract 78.02, Fulton County, Georgia",10402,70.0,10157.0,6.0,0.0,0.0,0.0,Atlanta,False,-1.898,1.194,-0.021,-0.252,-0.568,0.0,+33.7135595,-084.5286786
13121007805,"Census Tract 78.05, Fulton County, Georgia",3540,34.0,3422.0,0.0,34.0,0.0,20.0,Atlanta,False,-0.703,9.489,-0.072,-0.052,-9.462,-0.506,+33.7538409,-084.5381827
13121007806,"Census Tract 78.06, Fulton County, Georgia",7035,185.0,6425.0,0.0,17.0,0.0,408.0,Atlanta,False,1.733,-6.553,-0.114,-0.14,5.094,-0.019,+33.7459578,-084.5145823
13121007807,"Census Tract 78.07, Fulton County, Georgia",3564,5.0,3227.0,0.0,0.0,0.0,204.0,Atlanta,False,-0.248,-3.667,-0.332,-0.111,1.043,0.0,+33.7624507,-084.4968617
13121007808,"Census Tract 78.08, Fulton County, Georgia",4447,0.0,4187.0,0.0,0.0,0.0,241.0,Atlanta,False,-0.299,-3.556,-0.249,-0.075,3.9,-0.025,+33.7516330,-084.4998632
13121007900,"Census Tract 79, Fulton County, Georgia",5455,179.0,5263.0,13.0,0.0,0.0,0.0,Atlanta,False,2.233,-1.743,0.056,-0.023,-0.478,0.0,+33.7322875,-084.4915565
13121008000,"Census Tract 80, Fulton County, Georgia",5965,131.0,5728.0,0.0,0.0,0.0,48.0,Atlanta,False,0.786,-1.64,-0.209,-0.207,0.351,0.0,+33.7245322,-084.4555814
13121008101,"Census Tract 81.01, Fulton County, Georgia",1301,12.0,1289.0,0.0,0.0,0.0,0.0,Atlanta,False,0.476,1.397,-0.446,0.0,-1.427,0.0,+33.7359326,-084.4538952
13121008102,"Census Tract 81.02, Fulton County, Georgia",6876,5.0,6325.0,0.0,61.0,0.0,468.0,Atlanta,False,-1.097,1.441,-0.182,0.598,-0.992,0.0,+33.7418287,-084.4716010
13121008201,"Census Tract 82.01, Fulton County, Georgia",5555,148.0,5311.0,0.0,0.0,0.0,9.0,Atlanta,False,2.366,-3.289,-0.193,-0.158,-0.171,0.0,+33.7699904,-084.4826839
13121008202,"Census Tract 82.02, Fulton County, Georgia",2090,67.0,2001.0,0.0,0.0,0.0,22.0,Atlanta,False,2.907,-1.703,-0.138,-0.276,-0.627,0.0,+33.7793244,-084.5210258
13121008301,"Census Tract 83.01, Fulton County, Georgia",2556,55.0,2487.0,0.0,0.0,0.0,3.0,Atlanta,False,1.84,-0.983,-0.286,0.0,-0.924,0.0,+33.7642260,-084.4588619
13121008302,"Census Tract 83.02, Fulton County, Georgia",1653,21.0,1616.0,0.0,0.0,0.0,11.0,Atlanta,False,0.843,-0.532,0.0,-0.213,-0.366,0.0,+33.7573898,-084.4522860
13121008400,"Census Tract 84, Fulton County, Georgia",2785,353.0,2312.0,14.0,23.0,0.0,62.0,Atlanta,False,11.547,-14.803,0.448,0.789,1.431,-0.018,+33.7618564,-084.4355747
13121008500,"Census Tract 85, Fulton County, Georgia",2546,48.0,2463.0,0.0,0.0,0.0,0.0,Atlanta,False,1.01,-1.447,-0.167,-0.083,-0.625,0.0,+33.7755602,-084.4440291
