GEOID,name,total_population_17,white_alone_17,black_alone_17,native_alone_17,asian_alone_17,native_hawaiian_pacific_islander_17,hispanic_or_latino_17,city,gentrified,pct_white_alone_change,pct_black_alone_change,pct_native_alone_change,pct_asian_alone_change,pct_hispanic_or_latino_change,pct_native_hawaiian_pacific_islander_change,INTPTLAT,INTPTLON
11001008904,"Census Tract 89.04, District of Columbia, District of Columbia",3680,209.0,2904.0,0.0,24.0,0.0,483.0,Washington,True,4.848,-18.439,-0.493,0.56,12.047,0.0,+38.9009808,-076.9748514
11001009000,"Census Tract 90, District of Columbia, District of Columbia",3523,206.0,3039.0,0.0,10.0,0.0,268.0,Washington,True,5.273,-11.484,-0.265,0.151,6.414,0.0,+38.9226934,-076.9545101
11001009102,"Census Tract 91.02, District of Columbia, District of Columbia",5254,567.0,4324.0,0.0,59.0,0.0,221.0,Washington,True,10.156,-14.678,-0.227,0.805,2.683,0.0,+38.9187926,-076.9888946
11001009201,"Census Tract 92.01, District of Columbia, District of Columbia",2718,1142.0,1118.0,10.0,82.0,0.0,195.0,Washington,True,22.972,-32.364,0.223,1.134,1.888,0.0,+38.9287406,-076.9989941
11001009203,"Census Tract 92.03, District of Columbia, District of Columbia",2808,436.0,1955.0,26.0,9.0,0.0,267.0,Washington,True,13.675,-24.47,0.367,-0.343,6.922,0.0,+38.9219735,-077.0054956
11001009204,"Census Tract 92.04, District of Columbia, District of Columbia",2918,309.0,2243.0,0.0,14.0,0.0,293.0,Washington,True,9.34,-16.887,-0.301,0.135,5.691,0.0,+38.9234161,-076.9987071
11001009301,"Census Tract 93.01, District of Columbia, District of Columbia",3468,1137.0,1807.0,24.0,134.0,7.0,246.0,Washington,True,14.298,-20.694,0.087,2.079,1.435,0.202,+38.9307537,-076.9864640
11001009302,"Census Tract 93.02, District of Columbia, District of Columbia",1279,384.0,541.0,0.0,3.0,0.0,345.0,Washington,True,28.441,-53.121,0.0,0.152,24.393,0.0,+38.9251636,-076.9907773
11001009400,"Census Tract 94, District of Columbia, District of Columbia",4917,710.0,3782.0,0.0,49.0,0.0,279.0,Washington,False,11.368,-16.05,-0.216,0.349,2.818,0.0,+38.9368061,-076.9742464
11001009501,"Census Tract 95.01, District of Columbia, District of Columbia",7659,1933.0,3469.0,15.0,260.0,5.0,1910.0,Washington,False,-8.14,-14.585,-0.146,1.134,21.196,0.065,+38.9418428,-077.0029522
11001009503,"Census Tract 95.03, District of Columbia, District of Columbia",3144,577.0,2432.0,0.0,34.0,0.0,57.0,Washington,False,8.6,-10.774,-0.13,0.429,0.606,-0.033,+38.9434458,-076.9845276
11001009504,"Census Tract 95.04, District of Columbia, District of Columbia",3296,963.0,1744.0,304.0,94.0,0.0,446.0,Washington,True,12.456,-24.182,9.104,0.168,10.49,-0.03,+38.9409147,-076.9931092
11001009505,"Census Tract 95.05, District of Columbia, District of Columbia",2940,306.0,2236.0,34.0,21.0,0.0,324.0,Washington,True,7.974,-18.368,1.081,0.377,8.699,0.0,+38.9618979,-077.0052019
11001009507,"Census Tract 95.07, District of Columbia, District of Columbia",1924,18.0,1603.0,0.0,0.0,0.0,292.0,Washington,False,0.349,-14.075,-0.065,-0.718,14.525,0.0,+38.9584945,-076.9977787
11001009508,"Census Tract 95.08, District of Columbia, District of Columbia",3691,211.0,2688.0,68.0,71.0,0.0,587.0,Washington,True,4.843,-23.747,1.667,1.33,14.47,0.0,+38.9538806,-076.9984470
11001009509,"Census Tract 95.09, District of Columbia, District of Columbia",3314,245.0,2701.0,0.0,0.0,0.0,289.0,Washington,True,5.771,-15.909,-0.311,-0.173,8.238,0.0,+38.9492140,-076.9950319
11001009601,"Census Tract 96.01, District of Columbia, District of Columbia",2567,44.0,2497.0,0.0,0.0,0.0,21.0,Washington,False,1.245,-1.276,-0.427,-0.299,0.562,0.0,+38.9091300,-076.9490606
11001009602,"Census Tract 96.02, District of Columbia, District of Columbia",3675,7.0,3492.0,0.0,0.0,0.0,134.0,Washington,False,-0.068,-3.338,-0.161,-0.225,2.648,-0.064,+38.9035419,-076.9522863
11001009603,"Census Tract 96.03, District of Columbia, District of Columbia",3635,0.0,3500.0,0.0,0.0,0.0,114.0,Washington,False,-0.372,-1.825,-0.279,-0.31,2.238,0.0,+38.8918285,-076.9477195
11001009604,"Census Tract 96.04, District of Columbia, District of Columbia",2204,51.0,2059.0,9.0,0.0,0.0,56.0,Washington,False,1.86,-4.813,0.055,-0.05,1.683,0.0,+38.8931572,-076.9585043
11001009700,"Census Tract 97, District of Columbia, District of Columbia",3255,23.0,3207.0,0.0,0.0,0.0,17.0,Washington,False,0.577,-0.955,-0.13,-0.087,0.435,0.0,+38.8354183,-076.9870248
11001009801,"Census Tract 98.01, District of Columbia, District of Columbia",2317,33.0,2178.0,5.0,0.0,0.0,50.0,Washington,False,1.376,-4.277,-0.071,-0.048,1.393,0.0,+38.8328939,-076.9963306
11001009802,"Census Tract 98.02, District of Columbia, District of Columbia",2051,7.0,1979.0,0.0,0.0,0.0,65.0,Washington,False,0.064,-2.458,-0.111,-0.166,2.781,0.0,+38.8307312,-076.9965578
11001009803,"Census Tract 98.03, District of Columbia, District of Columbia",3081,0.0,3064.0,9.0,0.0,0.0,0.0,Washington,False,-1.118,1.997,0.158,-0.224,-0.894,0.0,+38.8358693,-077.0040833
11001009804,"Census Tract 98.04, District of Columbia, District of Columbia",2826,27.0,2476.0,0.0,9.0,0.0,216.0,Washington,False,0.37,-10.592,-0.195,0.201,6.786,0.0,+38.8396610,-076.9978352
11001009807,"Census Tract 98.07, District of Columbia, District of Columbia",3369,118.0,3229.0,0.0,0.0,0.0,3.0,Washington,True,1.866,-1.037,-0.031,-0.587,-0.776,0.0,+38.8292038,-077.0117577
11001009810,"Census Tract 98.10, District of Columbia, District of Columbia",2914,0.0,2840.0,0.0,0.0,0.0,0.0,Washington,False,-0.757,-0.757,-0.185,-0.219,-0.488,0.0,+38.8260370,-077.0037886
11001009811,"Census Tract 98.11, District of Columbia, District of Columbia",5163,0.0,5056.0,0.0,0.0,0.0,13.0,Washington,False,-0.757,-0.29,-0.185,-0.219,-0.236,0.0,+38.8266511,-076.9984594
11001009901,"Census Tract 99.01, District of Columbia, District of Columbia",2890,95.0,2465.0,0.0,186.0,0.0,56.0,Washington,False,-0.666,-8.798,-0.391,6.262,0.591,-0.087,+38.8753461,-076.9553332
11001009902,"Census Tract 99.02, District of Columbia, District of Columbia",3120,57.0,3029.0,0.0,11.0,0.0,2.0,Washington,False,0.19,0.157,-0.234,0.219,-0.905,-0.067,+38.8717861,-076.9445542
11001009903,"Census Tract 99.03, District of Columbia, District of Columbia",1952,91.0,1749.0,53.0,0.0,0.0,8.0,Washington,True,4.518,-9.199,2.331,-0.048,-0.167,0.0,+38.8883180,-076.9212121
11001009904,"Census Tract 99.04, District of Columbia, District of Columbia",2979,52.0,2375.0,0.0,0.0,15.0,491.0,Washington,False,1.102,-18.289,-0.322,-0.107,15.569,0.504,+38.8851712,-076.9311353
11001009905,"Census Tract 99.05, District of Columbia, District of Columbia",2890,3.0,2705.0,0.0,0.0,0.0,126.0,Washington,False,-0.383,-5.128,0.0,-0.375,4.023,0.0,+38.8843295,-076.9250522
11001009906,"Census Tract 99.06, District of Columbia, District of Columbia",1623,2.0,1555.0,0.0,8.0,0.0,32.0,Washington,False,-0.522,-2.448,-0.065,0.235,1.198,-0.065,+38.8879464,-076.9359151
11001009907,"Census Tract 99.07, District of Columbia, District of Columbia",2773,0.0,2761.0,0.0,0.0,0.0,0.0,Washington,False,-0.593,1.148,-0.033,-0.132,-0.823,0.0,+38.8827718,-076.9388146
11001010100,"Census Tract 101, District of Columbia, District of Columbia",2861,1750.0,363.0,0.0,388.0,0.0,278.0,Washington,False,16.254,-11.55,-0.972,-0.242,-5.124,0.0,+38.9026943,-077.0318400
11001010200,"Census Tract 102, District of Columbia, District of Columbia",2745,1152.0,1125.0,40.0,124.0,0.0,187.0,Washington,True,7.843,-15.767,0.802,1.53,1.657,0.0,+38.8823937,-077.0230483
11001010300,"Census Tract 103, District of Columbia, District of Columbia",3515,590.0,1782.0,0.0,68.0,0.0,1011.0,Washington,False,0.904,-19.803,-0.307,-0.828,18.715,0.0,+38.9761556,-077.0271875
11001010400,"Census Tract 104, District of Columbia, District of Columbia",4625,277.0,4149.0,0.0,0.0,0.0,167.0,Washington,False,2.082,-3.997,-0.226,-0.403,2.203,0.0,+38.8512514,-077.0009048
11001010500,"Census Tract 105, District of Columbia, District of Columbia",3624,1515.0,1467.0,0.0,198.0,14.0,269.0,Washington,False,21.793,-27.494,-0.578,0.659,2.496,0.386,+38.8818529,-077.0133789
11001010600,"Census Tract 106, District of Columbia, District of Columbia",7167,4560.0,1694.0,11.0,457.0,0.0,321.0,Washington,True,59.35,-68.086,-0.059,5.648,1.477,-0.03,+38.9033120,-077.0033103
11001010700,"Census Tract 107, District of Columbia, District of Columbia",1711,1143.0,123.0,0.0,179.0,0.0,243.0,Washington,False,-6.213,1.878,-0.488,-1.687,6.082,-0.122,+38.9039988,-077.0419809
11001010800,"Census Tract 108, District of Columbia, District of Columbia",6451,4155.0,749.0,0.0,773.0,8.0,531.0,Washington,False,-7.409,4.709,-0.183,-3.77,3.622,0.009,+38.8973521,-077.0446120
11001010900,"Census Tract 109, District of Columbia, District of Columbia",4054,19.0,3907.0,0.0,14.0,0.0,71.0,Washington,False,-0.656,0.416,-0.281,0.064,-0.499,-0.035,+38.8132364,-077.0238475
11001011000,"Census Tract 110, District of Columbia, District of Columbia",3720,2313.0,978.0,37.0,162.0,0.0,152.0,Washington,True,26.399,-30.43,0.505,2.319,-0.323,-0.026,+38.8681789,-077.0182455
11001011100,"Census Tract 111, District of Columbia, District of Columbia",5548,416.0,4473.0,8.0,47.0,0.0,470.0,Washington,True,5.075,-13.516,-0.291,-0.002,6.525,0.0,+38.9158612,-076.9681631
