GEOID,name,total_population_17,white_alone_17,black_alone_17,native_alone_17,asian_alone_17,native_hawaiian_pacific_islander_17,hispanic_or_latino_17,city,gentrified,pct_white_alone_change,pct_black_alone_change,pct_native_alone_change,pct_asian_alone_change,pct_hispanic_or_latino_change,pct_native_hawaiian_pacific_islander_change,INTPTLAT,INTPTLON
24510151300,"Census Tract 1513, Baltimore city, Maryland",4338,136.0,3824.0,5.0,38.0,0.0,193.0,Baltimore,False,2.392,-10.141,0.022,0.616,3.836,0.0,+39.3378526,-076.6661876
24510160100,"Census Tract 1601, Baltimore city, Maryland",1998,34.0,1872.0,0.0,3.0,0.0,16.0,Baltimore,False,1.304,-4.104,-0.061,-0.278,-0.422,0.0,+39.2980892,-076.6363266
24510160200,"Census Tract 1602, Baltimore city, Maryland",2389,11.0,2344.0,0.0,0.0,0.0,28.0,Baltimore,False,-0.125,0.22,-0.312,-0.663,0.626,0.0,+39.2987150,-076.6408488
24510160300,"Census Tract 1603, Baltimore city, Maryland",1114,123.0,988.0,0.0,3.0,0.0,0.0,Baltimore,False,10.175,-8.837,-0.062,0.269,-1.484,0.0,+39.2985728,-076.6444023
24510160400,"Census Tract 1604, Baltimore city, Maryland",2452,16.0,2410.0,12.0,4.0,0.0,0.0,Baltimore,False,0.308,-0.851,0.46,-0.067,-0.23,0.0,+39.2981335,-076.6481618
24510160500,"Census Tract 1605, Baltimore city, Maryland",4605,0.0,4605.0,0.0,0.0,0.0,0.0,Baltimore,False,-0.43,1.678,-0.123,-0.164,-0.9,-0.02,+39.2993805,-076.6555827
24510160600,"Census Tract 1606, Baltimore city, Maryland",3393,71.0,3188.0,40.0,27.0,0.0,65.0,Baltimore,False,1.753,-4.95,1.082,0.359,1.698,0.0,+39.2967421,-076.6640109
24510160700,"Census Tract 1607, Baltimore city, Maryland",4311,60.0,4164.0,0.0,0.0,0.0,40.0,Baltimore,False,0.934,-1.874,-0.163,-0.229,0.389,0.0,+39.3020563,-076.6686304
24510160801,"Census Tract 1608.01, Baltimore city, Maryland",3128,52.0,3035.0,0.0,0.0,11.0,0.0,Baltimore,False,1.243,-1.519,-0.084,-0.14,-0.811,0.352,+39.2980940,-076.6840558
24510160802,"Census Tract 1608.02, Baltimore city, Maryland",3375,56.0,3177.0,0.0,0.0,0.0,99.0,Baltimore,False,1.09,-3.648,-0.228,-0.541,2.108,0.0,+39.3002221,-076.6796308
