GEOID,name,total_population_17,white_alone_17,black_alone_17,native_alone_17,asian_alone_17,native_hawaiian_pacific_islander_17,hispanic_or_latino_17,city,gentrified,pct_white_alone_change,pct_black_alone_change,pct_native_alone_change,pct_asian_alone_change,pct_hispanic_or_latino_change,pct_native_hawaiian_pacific_islander_change,INTPTLAT,INTPTLON
36005005400,"Census Tract 54, Bronx County, New York",6463,99.0,1243.0,477.0,114.0,0.0,4822.0,New York City,False,0.163,-9.866,7.146,-2.957,12.717,-0.018,+40.8298985,-073.8797154
36005005600,"Census Tract 56, Bronx County, New York",2608,21.0,628.0,34.0,25.0,0.0,1641.0,New York City,False,-1.409,-3.558,0.086,-2.03,-1.026,0.0,+40.8326118,-073.8790757
36005005902,"Census Tract 59.02, Bronx County, New York",2757,146.0,631.0,0.0,36.0,0.0,1808.0,New York City,False,1.866,-14.883,-0.149,0.523,8.047,0.0,+40.8241299,-073.9234195
36005006000,"Census Tract 60, Bronx County, New York",1328,22.0,260.0,0.0,50.0,0.0,967.0,New York City,True,-1.303,5.979,-0.74,3.302,-8.59,-0.648,+40.8377073,-073.8779705
36005006100,"Census Tract 61, Bronx County, New York",3869,84.0,2932.0,0.0,20.0,0.0,791.0,New York City,False,0.091,-5.723,-0.347,0.22,4.897,-0.025,+40.8222516,-073.9226669
36005006200,"Census Tract 62, Bronx County, New York",7268,11.0,2205.0,58.0,164.0,0.0,4861.0,New York City,False,-1.271,-13.622,0.282,1.131,14.436,0.0,+40.8332756,-073.8755275
36005006300,"Census Tract 63, Bronx County, New York",4298,349.0,817.0,25.0,232.0,0.0,2843.0,New York City,True,5.515,-12.745,0.123,0.572,6.385,0.0,+40.8242061,-073.9287302
36005006400,"Census Tract 64, Bronx County, New York",3309,134.0,1351.0,34.0,53.0,0.0,1505.0,New York City,False,2.008,2.764,0.448,-0.894,-8.287,0.0,+40.8330289,-073.8722067
36005006500,"Census Tract 65, Bronx County, New York",5471,276.0,1547.0,0.0,76.0,0.0,3552.0,New York City,False,1.758,-0.038,-0.43,-0.845,0.262,0.0,+40.8173983,-073.9216592
36005006700,"Census Tract 67, Bronx County, New York",7314,12.0,2570.0,0.0,0.0,53.0,4679.0,New York City,False,-1.068,5.297,-0.262,-0.924,-3.351,0.725,+40.8195023,-073.9181767
36005006800,"Census Tract 68, Bronx County, New York",3435,106.0,1279.0,62.0,390.0,0.0,1593.0,New York City,False,2.026,5.978,0.496,6.275,-13.238,-0.187,+40.8289669,-073.8704820
36005006900,"Census Tract 69, Bronx County, New York",8351,289.0,3170.0,30.0,108.0,0.0,4594.0,New York City,False,1.449,5.159,-0.497,1.108,-8.787,0.0,+40.8218666,-073.9157567
36005007000,"Census Tract 70, Bronx County, New York",4899,133.0,1160.0,46.0,460.0,0.0,2846.0,New York City,False,-0.458,0.529,-0.119,0.904,-2.772,0.0,+40.8298152,-073.8656233
36005007100,"Census Tract 71, Bronx County, New York",2702,58.0,870.0,7.0,28.0,0.0,1699.0,New York City,False,0.025,2.49,0.153,0.559,-4.548,0.0,+40.8182214,-073.9128301
36005007200,"Census Tract 72, Bronx County, New York",5520,304.0,1029.0,92.0,1425.0,0.0,2445.0,New York City,False,-1.846,3.206,0.445,8.054,-11.729,0.0,+40.8310478,-073.8606925
36005007300,"Census Tract 73, Bronx County, New York",4139,72.0,1369.0,0.0,0.0,36.0,2636.0,New York City,False,0.755,10.97,-0.185,-0.708,-11.559,0.716,+40.8146752,-073.9093890
36005007400,"Census Tract 74, Bronx County, New York",3466,90.0,1081.0,0.0,0.0,0.0,2192.0,New York City,False,0.085,-12.659,-0.114,-2.512,12.743,0.0,+40.8194734,-073.8528608
36005007500,"Census Tract 75, Bronx County, New York",6039,85.0,2221.0,139.0,0.0,0.0,3643.0,New York City,False,0.64,5.507,2.003,-0.64,-6.335,-0.021,+40.8187768,-073.9086238
36005007600,"Census Tract 76, Bronx County, New York",5142,213.0,863.0,14.0,554.0,0.0,3370.0,New York City,False,1.647,-5.453,-0.174,7.122,-3.907,0.0,+40.8333750,-073.8676557
36005007700,"Census Tract 77, Bronx County, New York",2087,42.0,463.0,12.0,0.0,0.0,1570.0,New York City,True,0.482,-2.222,0.575,-1.836,3.231,0.0,+40.8197339,-073.9044231
36005007800,"Census Tract 78, Bronx County, New York",7035,234.0,1387.0,0.0,422.0,0.0,4759.0,New York City,False,-5.101,2.166,-0.632,-1.001,3.832,-0.049,+40.8291304,-073.8526457
36005007900,"Census Tract 79, Bronx County, New York",7051,20.0,1752.0,0.0,0.0,32.0,5195.0,New York City,False,-1.171,3.326,-0.182,-0.288,-2.422,0.454,+40.8157920,-073.9048714
36005008300,"Census Tract 83, Bronx County, New York",6575,29.0,1121.0,26.0,267.0,0.0,5109.0,New York City,False,-0.542,-0.456,0.363,3.658,-3.196,0.0,+40.8136778,-073.9018400
36005008400,"Census Tract 84, Bronx County, New York",2809,52.0,647.0,129.0,231.0,0.0,1722.0,New York City,False,0.889,-14.148,4.592,6.973,1.13,0.0,+40.8156088,-073.8477354
36005008500,"Census Tract 85, Bronx County, New York",6587,53.0,1243.0,13.0,6.0,0.0,5240.0,New York City,False,-1.129,-4.508,-0.19,-0.351,6.025,-0.055,+40.8162762,-073.8990831
36005008600,"Census Tract 86, Bronx County, New York",4046,47.0,1103.0,0.0,82.0,0.0,2784.0,New York City,False,-0.345,-9.511,0.0,1.342,8.343,0.0,+40.8198788,-073.8498059
